ID,I_STATE,RR,AA,FFF,NNNNNNNNNN,DD,MM,YYYY,UPSZN_DATE,DATE_UPSZN,TR_DATE,RECEIPT_CREATE_FLAG,C_REQUESTFILE,C_RESPONSEFILE,I_MODE,STATE,STATEDESCRIPTION,MSGID,STATUS,STATUSDESCRIPTION,SUM_TOTAL,SUM_GRANTED,SUM_DENIED,COUNT_TOTAL,COUNT_GRANTED,COUNT_DENIED,REPORT_DATE,COPY_DATE,SERVICE, 
844,70,05,01,000,0002,01,01,2019,30.01.2019,30.01.2019,30.01.2019,1,RO05010000002012019,RU05010000002012019,finish,1,,bf1552b1-c517-443f-ad76-bef566168517,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
851,70,13,17,000,0003,01,01,2019,30.01.2019,30.01.2019,30.01.2019,1,RO13170000003012019,RU13170000003012019,finish,1,,23d03bdb-946e-4c7b-b559-a4cb81daa8e2,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
859,70,48,06,000,0007,01,01,2019,30.01.2019,30.01.2019,30.01.2019,1,RO48060000007012019,RU48060000007012019,finish,1,ESB126100: ?????????»???° ???°?»N????°N?N?N? ??N?N??????????? ??????N????????»?µ????N?,603f87da-96b5-45fd-8287-68d0ce619704,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
871,70,48,06,000,0007,01,01,2019,30.01.2019,30.01.2019,30.01.2019,1,RO48060000007012019,RU48060000007012019,finish,1,,603f87da-96b5-45fd-8287-68d0ce619704,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
884,70,13,12,000,0007,01,01,2019,30.01.2019,30.01.2019,30.01.2019,1,RO13120000007012019,RU13120000007012019,finish,1,,d7dc962a-419f-4cae-9901-9b590649b002,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,01.01.2019,,recipient, 
892,70,59,12,000,0001,01,01,2019,30.01.2019,30.01.2019,30.01.2019,1,RO59120000001012019,RU59120000001012019,finish,1,,a9163302-7585-4754-a39b-dad63615c5a5,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,01.01.2019,,recipient, 
896,70,35,07,000,0003,01,01,2019,30.01.2019,30.01.2019,30.01.2019,1,RD35070000003012019,RT35070000003012019,finish,1,,38cdefe8-1449-4c9e-9ca1-ddcb0eb9e9df,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,01.01.2019,,recipient, 
903,70,59,09,000,0005,01,01,2019,30.01.2019,30.01.2019,30.01.2019,1,RO59090000005012019,RU59090000005012019,finish,1,,b218e3e8-04ec-46f5-aec1-47571b83aa1b,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,01.01.2019,,recipient, 
908,70,07,12,000,0005,01,01,2019,30.01.2019,30.01.2019,30.01.2019,1,RD07120000005012019,RT07120000005012019,finish,1,,ba6e0efb-4567-4355-b5bd-22b32d05a523,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,01.01.2019,,recipient, 
915,70,51,24,000,0001,01,01,2019,30.01.2019,13.02.2019,13.02.2019,1,RO51240000001012019,RU51240000001012019,finish,1,,3aba24d8-931b-4740-86c1-13c26ad477a6,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,0,0,01.01.2019,,recipient, 
920,70,07,63,000,0002,01,01,2019,30.01.2019,30.01.2019,30.01.2019,1,RD07630000002012019,RT07630000002012019,finish,1,,f307394d-6e2a-4e6a-88f7-fe14aa18259c,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,01.01.2019,,recipient, 
934,70,61,20,000,0004,01,01,2019,30.01.2019,30.01.2019,30.01.2019,1,RO61200000004012019,RU61200000004012019,finish,1,,1f3df7f3-e824-4ec9-8451-3b81f90fc79b,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,01.01.2019,,recipient, 
936,70,63,10,000,0002,01,01,2019,30.01.2019,30.01.2019,30.01.2019,1,RD63100000002012019,RT63100000002012019,finish,1,,0024f7ec-074b-4e83-9dee-d74b32a9ec52,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,01.01.2019,,recipient, 
940,61,48,10,000,0004,01,02,2019,30.01.2019,30.01.2019,30.01.2019,1,RD48100000004022019,RD48100000004022019,check,-2,,fa14340f-8f4d-4d4a-9423-e8b212b01836,EBKFailed,ESB126100: SMM-003 Дата та час формування реєстру більше поточної дати,0,0,0,,,,01.02.2019,,recipient, 
947,70,61,13,000,0006,01,01,2019,30.01.2019,30.01.2019,30.01.2019,1,RO61130000006012019,RU61130000006012019,finish,1,,f85543bd-7182-426c-9f6d-74304805823e,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,01.01.2019,,recipient, 
951,70,07,62,000,0004,01,01,2019,30.01.2019,30.01.2019,30.01.2019,1,RD07620000004012019,RT07620000004012019,finish,1,,fd34e605-710a-407a-8042-352c69de278d,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,01.01.2019,,recipient, 
962,70,05,23,000,0010,01,01,2019,30.01.2019,30.01.2019,30.01.2019,1,RD05230000010012019,RT05230000010012019,finish,1,,32c00bde-d202-4f1a-a91f-c0a63c73df9a,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,01.01.2019,,recipient, 
973,70,13,07,000,0007,01,01,2019,30.01.2019,30.01.2019,30.01.2019,1,RO13070000007012019,RU13070000007012019,finish,1,,1076ea24-decb-400c-9290-c51d298a3e30,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,01.01.2019,,recipient, 
999,41,26,05,000,0001,01,01,2019,31.01.2019,31.01.2019,,1,RO26050000001012019,RO26050000001012019,push,-1,,,ECCFailed,IOC-010	:Помилка - наявність даних у підпису,0,0,0,,,,01.01.2019,,recipient, 
2380,70,05,24,000,0006,01,02,2019,05.02.2019,08.02.2019,08.02.2019,1,RD05240000006022019,RT05240000006022019,finish,1,,757d22c0-73be-4815-a3c1-8cee016f936d,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,0,0,01.02.2019,,recipient, 
2383,70,07,08,000,0006,01,02,2019,05.02.2019,05.02.2019,05.02.2019,1,RO07080000006022019,RU07080000006022019,finish,1,,900c8c72-4a38-41e6-8caf-6034efd6c42d,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
1010,70,05,09,000,0043,01,01,2019,31.01.2019,12.02.2019,12.02.2019,1,RC05090000043012019,RM05090000043012019,finish,1,,0da45f70-c564-499f-890d-401023e30843,ESBSuccess,IOC-000:Помилки відсутні,264933,4,264933,4,0,187,187,0,01.01.2019,,transfer, 
2389,70,14,38,000,0001,01,02,2019,05.02.2019,05.02.2019,05.02.2019,1,RO14380000001022019,RU14380000001022019,finish,1,,27f3801e-46ff-4dd7-9eb5-b45e341ecf1b,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
1014,41,05,20,000,0005,01,01,2019,31.01.2019,31.01.2019,,1,RC05200000005012019,RC05200000005012019,push,-1,,,ECCFailed,IOC-007:Помилка - розбіжність суми заголовку по сумі у файлі,46026,0,0,,,,01.01.2019,,transfer, 
1016,41,05,24,000,0003,01,01,2019,31.01.2019,31.01.2019,,1,RC05240000003012019,RC05240000003012019,push,-1,,,ECCFailed,IOC-006:Помилка - відсутність фуйлу підпису,2979,0,0,,,,01.01.2019,,transfer, 
1030,41,14,14,000,0002,01,01,2019,31.01.2019,31.01.2019,,1,RC14140000002012019,RC14140000002012019,push,-1,,,ECCFailed,IOC-007:Помилка - розбіжність суми заголовку по сумі у файлі,11572,0,0,,,,01.01.2019,,transfer, 
1032,41,14,22,000,0003,01,01,2019,31.01.2019,31.01.2019,,1,RC14220000003012019,RC14220000003012019,push,-1,,,ECCFailed,IOC-007:Помилка - розбіжність суми заголовку по сумі у файлі,25656,0,0,,,,01.01.2019,,transfer, 
1038,41,14,28,000,0004,01,01,2019,31.01.2019,31.01.2019,,1,RC14280000004012019,RC14280000004012019,push,-1,,,ECCFailed,IOC-007:Помилка - розбіжність суми заголовку по сумі у файлі,22314,0,0,,,,01.01.2019,,transfer, 
1039,70,14,34,000,0006,01,01,2019,31.01.2019,12.02.2019,12.02.2019,1,RC14340000006012019,RM14340000006012019,finish,1,,69b37e35-2eb4-457c-954d-51bf38cffda9,ESBSuccess,IOC-000:Помилки відсутні,18594,4,18594,4,0,10,10,0,01.01.2019,,transfer, 
1045,70,14,58,000,0002,01,01,2019,31.01.2019,12.02.2019,12.02.2019,1,RC14580000002012019,RM14580000002012019,finish,1,,ed899c92-06a1-4472-a300-545de701e452,ESBSuccess,IOC-000:Помилки відсутні,2813,13,2813,13,0,1,1,0,01.01.2019,,transfer, 
1050,41,16,14,000,0005,01,01,2019,31.01.2019,31.01.2019,,1,RC16140000005012019,RC16140000005012019,push,-1,,,ECCFailed,IOC-007:Помилка - розбіжність суми заголовку по сумі у файлі,55905,0,0,,,,01.01.2019,,transfer, 
1059,41,16,32,000,0007,01,01,2019,31.01.2019,31.01.2019,,1,RC16320000007012019,RC16320000007012019,push,-1,,,ECCFailed,IOC-007:Помилка - розбіжність суми заголовку по сумі у файлі,71220,0,0,,,,01.01.2019,,transfer, 
2391,70,16,13,000,0007,01,02,2019,05.02.2019,05.02.2019,05.02.2019,1,RO16130000007022019,RU16130000007022019,finish,1,,23f3f3b9-bc61-4319-b432-36d2a770ba29,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
1254,41,09,28,001,0005,01,02,2019,01.02.2019,01.02.2019,01.02.2019,1,RC09280010005022019,RC09280010005022019,check,-1,,018f714d-a260-4974-bb2d-733ba2babd84,EBKInprogress,IOC-011	:Помилка - невірна звітна дата,17973,0,0,9,,,01.02.2019,,transfer, 
1072,41,35,01,000,0007,01,01,2019,31.01.2019,31.01.2019,,1,RC35010000007012019,RC35010000007012019,push,-1,,,ECCFailed,IOC-007:Помилка - розбіжність суми заголовку по сумі у файлі,95609,0,0,,,,01.01.2019,,transfer, 
1079,41,35,13,000,0004,01,01,2019,31.01.2019,31.01.2019,,1,RC35130000004012019,RC35130000004012019,push,-1,,,ECCFailed,IOC-007:Помилка - розбіжність суми заголовку по сумі у файлі,37011,0,0,,,,01.01.2019,,transfer, 
1080,41,35,14,000,0005,01,01,2019,31.01.2019,31.01.2019,,1,RC35140000005012019,RC35140000005012019,push,-1,,,ECCFailed,IOC-007:Помилка - розбіжність суми заголовку по сумі у файлі,11641,0,0,,,,01.01.2019,,transfer, 
1093,41,48,12,000,0003,01,01,2019,31.01.2019,31.01.2019,,1,RC48120000003012019,RC48120000003012019,push,-1,,,ECCFailed,IOC-010	:Помилка - наявність даних у підпису,16484,0,0,,,,01.01.2019,,transfer, 
2393,70,21,10,000,0001,01,02,2019,05.02.2019,05.02.2019,05.02.2019,1,RO21100000001022019,RU21100000001022019,finish,1,,6d57edeb-2bdd-491b-97af-90ebc0228cf6,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
1107,70,51,21,000,0005,01,01,2019,31.01.2019,12.02.2019,12.02.2019,1,RC51210000005012019,RM51210000005012019,finish,1,,ebc7b4c7-1c3c-4367-b703-15c772f2e4ec,ESBSuccess,IOC-000:Помилки відсутні,8299,21,8299,21,0,12,12,0,01.01.2019,,transfer, 
1110,41,56,10,000,0002,01,01,2019,31.01.2019,31.01.2019,,1,RC56100000002012019,RC56100000002012019,push,-1,,,ECCFailed,IOC-010	:Помилка - наявність даних у підпису,36646,0,0,,,,01.01.2019,,transfer, 
1116,41,59,17,000,0002,01,01,2019,31.01.2019,31.01.2019,,1,RC59170000002012019,RC59170000002012019,push,-1,,,ECCFailed,IOC-007:Помилка - розбіжність суми заголовку по сумі у файлі,21084,0,0,,,,01.01.2019,,transfer, 
1123,41,63,13,000,0003,01,01,2019,31.01.2019,31.01.2019,,1,RC63130000003012019,RC63130000003012019,push,-1,,,ECCFailed,IOC-007:Помилка - розбіжність суми заголовку по сумі у файлі,31697,0,0,,,,01.01.2019,,transfer, 
1124,70,63,14,000,0006,01,01,2019,31.01.2019,12.02.2019,12.02.2019,1,RC63140000006012019,RM63140000006012019,finish,1,,50171e97-73a7-4965-bd52-8df7c625faa2,ESBSuccess,IOC-000:Помилки відсутні,21780,8,21780,8,0,12,12,0,01.01.2019,,transfer, 
1130,41,65,06,000,0004,01,01,2019,31.01.2019,31.01.2019,,1,RC65060000004012019,RC65060000004012019,push,-1,,,ECCFailed,IOC-010	:Помилка - наявність даних у підпису,21859,0,0,,,,01.01.2019,,transfer, 
1131,41,65,06,000,0004,01,01,2019,31.01.2019,31.01.2019,,1,RC65060000004012019,RC65060000004012019,push,-1,,,ECCFailed,IOC-007:Помилка - розбіжність суми заголовку по сумі у файлі,21859,0,0,,,,01.01.2019,,transfer, 
1137,41,71,09,000,0002,01,01,2019,31.01.2019,31.01.2019,,1,RC71090000002012019,RC71090000002012019,push,-1,,,ECCFailed,IOC-006:Помилка - відсутність фуйлу підпису,2511,0,0,,,,01.01.2019,,transfer, 
1138,41,71,21,000,0004,01,01,2019,31.01.2019,31.01.2019,,1,RC71210000004012019,RC71210000004012019,push,-1,,,ECCFailed,IOC-007:Помилка - розбіжність суми заголовку по сумі у файлі,75706,0,0,,,,01.01.2019,,transfer, 
1139,41,71,22,000,0003,01,01,2019,31.01.2019,31.01.2019,,1,RC71220000003012019,RC71220000003012019,push,-1,,,ECCFailed,IOC-002:Помилка 1 підпису(валідність),12715,0,0,,,,01.01.2019,,transfer, 
1142,41,74,28,000,0002,01,01,2019,31.01.2019,31.01.2019,,1,RC74280000002012019,RC74280000002012019,push,-1,,,ECCFailed,IOC-007:Помилка - розбіжність суми заголовку по сумі у файлі,49945,0,0,,,,01.01.2019,,transfer, 
1144,41,77,07,000,0002,01,01,2019,31.01.2019,31.01.2019,,1,RC77070000002012019,RC77070000002012019,push,-1,,,ECCFailed,IOC-007:Помилка - розбіжність суми заголовку по сумі у файлі,53326,0,0,,,,01.01.2019,,transfer, 
1147,41,05,23,000,0011,01,01,2019,31.01.2019,31.01.2019,,1,RC05230000011012019,RC05230000011012019,push,-1,,,ECCFailed,IOC-007:Помилка - розбіжність суми заголовку по сумі у файлі,91465,0,0,,,,01.01.2019,,transfer, 
1269,70,48,02,002,0002,01,02,2019,01.02.2019,01.02.2019,01.02.2019,1,RO48020020002022019,RU48020020002022019,finish,1,,ba6e736c-3c14-4513-a6cb-d6c2db0095d8,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,01.02.2019,,recipient, 
1004,70,05,07,000,0008,01,01,2019,31.01.2019,31.01.2019,31.01.2019,1,RO05070000008012019,RU05070000008012019,finish,1,,8dbd71b7-c3c5-4f80-961e-1969853fed43,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.01.2019,,recipient, 
1051,70,16,16,000,0003,01,01,2019,31.01.2019,12.02.2019,12.02.2019,1,RC16160000003012019,RM16160000003012019,finish,1,,37e861c5-32b1-457b-a838-0c775a88ef15,ESBSuccess,IOC-000:Помилки відсутні,4058,6,4058,6,0,,3,0,01.01.2019,,transfer, 
1073,41,35,03,000,0005,01,01,2019,31.01.2019,31.01.2019,,1,RC35030000005012019,RC35030000005012019,push,-1,,,ECCFailed,IOC-007:Помилка - розбіжність суми заголовку по сумі у файлі,23063,0,0,,,,01.01.2019,,transfer, 
1094,41,48,12,000,0003,01,01,2019,31.01.2019,31.01.2019,,1,RC48120000003012019,RC48120000003012019,push,-1,,,ECCFailed,IOC-007:Помилка - розбіжність суми заголовку по сумі у файлі,16484,0,0,,,,01.01.2019,,transfer, 
1101,41,48,18,000,0009,01,01,2019,31.01.2019,31.01.2019,,1,RC48180000009012019,RC48180000009012019,push,-1,,,ECCFailed,IOC-007:Помилка - розбіжність суми заголовку по сумі у файлі,52151,0,0,,,,01.01.2019,,transfer, 
1108,41,56,04,000,0006,01,01,2019,31.01.2019,31.01.2019,,1,RC56040000006012019,RC56040000006012019,push,-1,,,ECCFailed,IOC-007:Помилка - розбіжність суми заголовку по сумі у файлі,201211,0,0,,,,01.01.2019,,transfer, 
1117,41,63,02,000,0003,01,01,2019,31.01.2019,31.01.2019,,1,RC63020000003012019,RC63020000003012019,push,-1,,,ECCFailed,IOC-007:Помилка - розбіжність суми заголовку по сумі у файлі,30068,0,0,,,,01.01.2019,,transfer, 
1132,41,65,13,000,0003,01,01,2019,31.01.2019,31.01.2019,,1,RC65130000003012019,RC65130000003012019,push,-1,,,ECCFailed,IOC-005:Помилка 2 підпису(невідповідність ролі),17173,0,0,,,,01.01.2019,,transfer, 
1148,41,07,06,000,0004,01,01,2019,31.01.2019,31.01.2019,,1,RC07060000004012019,RC07060000004012019,push,-1,,,ECCFailed,IOC-010	:Помилка - наявність даних у підпису,45694,0,0,,,,01.01.2019,,transfer, 
1153,41,16,24,000,0004,01,01,2019,31.01.2019,31.01.2019,,1,RC16240000004012019,RC16240000004012019,push,-1,,,ECCFailed,IOC-010	:Помилка - наявність даних у підпису,50705,0,0,,,,01.01.2019,,transfer, 
1154,41,16,24,000,0004,01,01,2019,31.01.2019,31.01.2019,,1,RC16240000004012019,RC16240000004012019,push,-1,,,ECCFailed,IOC-007:Помилка - розбіжність суми заголовку по сумі у файлі,50705,0,0,,,,01.01.2019,,transfer, 
1156,70,26,16,000,0008,01,01,2019,31.01.2019,12.02.2019,12.02.2019,1,RC26160000008012019,RM26160000008012019,finish,1,,e4602309-b129-40b6-b8c7-5b2718f0bae0,ESBSuccess,IOC-000:Помилки відсутні,41827,64,41827,64,0,,28,0,01.01.2019,,transfer, 
1157,70,26,16,000,0008,01,01,2019,31.01.2019,12.02.2019,12.02.2019,1,RC26160000008012019,RM26160000008012019,finish,1,,e4602309-b129-40b6-b8c7-5b2718f0bae0,ESBSuccess,IOC-000:Помилки відсутні,41827,64,41827,64,0,,28,0,01.01.2019,,transfer, 
1162,70,61,20,000,0006,01,01,2019,31.01.2019,01.02.2019,01.02.2019,1,RD61200000006012019,RT61200000006012019,finish,1,,ccbdb7d3-cfbf-43a6-8be6-c2144032d8d5,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.01.2019,,recipient, 
1163,70,05,08,000,0001,01,01,2019,31.01.2019,01.02.2019,01.02.2019,1,RO05080000001012019,RU05080000001012019,finish,1,,da232b0d-9e90-4514-9de0-28d219f9034d,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.01.2019,,recipient, 
1164,41,12,33,000,0003,01,01,2019,31.01.2019,31.01.2019,,1,RO12330000003012019,RO12330000003012019,push,-1,,,ECCFailed,IOC-001:Помилка XSD-схеми,0,0,0,,,,01.01.2019,,recipient, 
1168,70,32,51,001,0002,01,01,2019,31.01.2019,01.02.2019,01.02.2019,1,RO32510010002012019,RU32510010002012019,finish,1,,3737e473-0be2-41de-93d5-bf5c0b984a01,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.01.2019,,recipient, 
1169,70,32,51,002,0001,01,01,2019,31.01.2019,01.02.2019,01.02.2019,1,RO32510020001012019,RU32510020001012019,finish,1,,38417e01-80e6-46fb-9401-259bd5244c19,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.01.2019,,recipient, 
1174,70,68,24,000,0002,01,01,2019,31.01.2019,01.02.2019,01.02.2019,1,RO68240000002012019,RU68240000002012019,finish,1,,16879b66-e323-4de2-8e1c-bf8f2b2725a2,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.01.2019,,recipient, 
1177,70,16,16,000,0003,01,01,2019,31.01.2019,12.02.2019,12.02.2019,1,RC16160000003012019,RM16160000003012019,finish,1,,37e861c5-32b1-457b-a838-0c775a88ef15,ESBSuccess,IOC-000:Помилки відсутні,4058,6,4058,6,0,3,3,0,01.01.2019,,transfer, 
1178,70,35,04,000,0003,01,01,2019,31.01.2019,12.02.2019,12.02.2019,1,RC35040000003012019,RM35040000003012019,finish,1,,7ba2959d-18c1-47c3-b0c0-76eb303b06d9,ESBSuccess,IOC-000:Помилки відсутні,5903,02,5903,02,0,4,4,0,01.01.2019,,transfer, 
1184,70,51,11,000,0001,01,01,2019,31.01.2019,01.02.2019,01.02.2019,1,RO51110000001012019,RU51110000001012019,finish,1,,57dfdd03-38c3-4aba-b2f0-38312358b55f,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,01.01.2019,,recipient, 
1190,70,16,30,000,0002,01,01,2019,31.01.2019,12.02.2019,12.02.2019,1,RC16300000002012019,RM16300000002012019,finish,1,,609dcb42-1890-48fd-8fdc-1ae1391cfb88,ESBSuccess,IOC-000:Помилки відсутні,9771,02,9771,02,0,5,5,0,01.01.2019,,transfer, 
1192,41,26,17,000,0002,01,01,2019,31.01.2019,31.01.2019,,1,RC26170000002012019,RC26170000002012019,push,-1,,,ECCFailed,IOC-010	:Помилка - наявність даних у підпису,63628,0,0,,,,01.01.2019,,transfer, 
1203,41,26,12,000,0007,01,01,2019,31.01.2019,31.01.2019,,1,RC26120000007012019,RC26120000007012019,push,-1,,,ECCFailed,IOC-007:Помилка - розбіжність суми заголовку по сумі у файлі,48317,0,0,,,,01.01.2019,,transfer, 
